URL,ASIN,Title,Brand,Fulfillment,BSR,Price,Monthly Sales,Monthly Revenue,Review Count,Reviews Rating,Seller,Number of Active Sellers,Last Year Sales,Size Tier,Length,Width,Height,Weight,Storage Fee (Jan - Sep),Storage Fee (Oct - Dec),Best Sales Period,Age (Month),Number of Images,Variation Count,Sales to Reviews
https://amazon.com/dp/B0060OQXHE,B0060OQXHE,"d'arbo All Natural Acacia Honey, 17.6 Ounce (Package May Vary)",Darbo,FBA,18821,13.49,330,4451.7,274,4.5,JF Distributions,4,0,Large Standard-Size,4.06,4.21,7.76,1.57,66.78,184.22,09/01/2024,115,8,2,1.21
https://amazon.com/dp/B09RX2N7M8,B09RX2N7M8,"P.R.I Mossop's Manuka Honey UMF 20+/MGO 830+, 1.1LB, New Zealand Raw Monofloral Manuka Honey (500g/17.6oz)",P.R.I,FBA,69043,119.99,75,8999.25,88,4.3,Pacific Resources International,1,372,Large Standard-Size,2.6,4.45,5.24,1.22,30.48,84.07,10/01/2024,30,6,4,0.85
https://amazon.com/dp/B0B928JGPQ,B0B928JGPQ,"Comvita Manuka Honey (UMF 18+, MGO 696+) New Zealand’s 1 Manuka Brand Superfood for Gut & Immune Support Raw, Wild, Non-GMO 8.8 oz",COMVITA,FBA,137884,78.99,56,4423.44,62,4.4,Comvita,8,1146,Large Standard-Size,2.05,2.09,4.41,0.71,9.51,26.24,11/01/2023,27,7,0,0.91
https://amazon.com/dp/B00DPX8AN8,B00DPX8AN8,"Breitsamer, Creamy Rapsflower Blossom Honey Jar, 17.6 oz",Breitsamer,FBA,24738,13.98,311,4347.78,829,4.6,Egourmet,9,0,Large Standard-Size,3.31,4.21,5.47,1.7,38.38,105.87,09/01/2024,136,5,0,0.37
https://amazon.com/dp/B01M7VN1KT,B01M7VN1KT,"PRI Mossop’s Manuka Honey UMF 15+, MGO 514+ New Zealand Raw Monofloral Manuka Honey, 250g",P.R.I,FBA,87693,34.99,73,2554.27,87,4.3,Pacific Resources International,1,376,Large Standard-Size,1.4,2.3,3,0.65,4.86,13.42,10/01/2024,96,6,4,0.84
https://amazon.com/dp/B09RX42B8N,B09RX42B8N,"P.R.I Mossop's Manuka Honey UMF 20+/MGO 830+, New Zealand Raw Monofloral Manuka Honey (250g/8.8oz)",P.R.I,FBA,69043,59.99,73,4379.27,88,4.3,Pacific Resources International,1,376,Large Standard-Size,2.5,2.5,3.5,0.64,11.01,30.38,10/01/2024,30,6,4,0.83
https://amazon.com/dp/B07MJ3PWVV,B07MJ3PWVV,"Thyme Honey by Ancient Foods - Raw Unfiltered Authentic Greek Honey from Greece | Unfiltered Wild Forest (Pine) and Thyme Honey from Vordonia, Greece | 454g (Ilia)",Ancient Foods,FBA,43354,28.95,140,4053,377,4.4,Ancient Foods,1,2374,Large Standard-Size,4.29,5.63,7.36,1.5,89.5,246.89,09/01/2023,70,8,2,0.37
https://amazon.com/dp/B07N9KJKGL,B07N9KJKGL,"Thyme Honey by Ancient Foods - Organic Honey Raw Unfiltered Authentic Greek Honey from Greece | Organic Thyme Honey | Real Honey from Crete, Greece | 454g (Irini)",Ancient Foods,FBA,36786,34.95,140,4893,377,4.4,Ancient Foods,1,2374,Large Standard-Size,4.33,5.71,6.97,1.5,86.76,239.34,09/01/2023,69,9,2,0.37
https://amazon.com/dp/B00MFBVISU,B00MFBVISU,"Gunter Cream Honey, 16 oz",Gunter's Honey,FBM,37978,15,342,5130,1127,4.5,E-Health & Beauty,9,4427,Large Standard-Size,2.76,4.84,6.42,1.46,N/A,N/A,09/01/2023,133,7,0,0.3
https://amazon.com/dp/B00424PJJ2,B00424PJJ2,"White Gold Raw Honey, 23 Ounce",White Gold,FBA,32151,17.99,234,4209.66,427,4.4,WhiteGoldHoney,3,0,Large Standard-Size,3.31,3.54,6.61,1.57,38.99,107.57,10/01/2024,170,1,2,0.55
https://amazon.com/dp/B00AMGV5VK,B00AMGV5VK,"P.R.I Mossop’s Manuka Honey UMF 15+, MGO 514+ 1.1lb New Zealand Raw Monofloral Manuka Honey",P.R.I,FBA,70749,59.99,72,4319.28,87,4.3,Pacific Resources International,1,378,Large Standard-Size,2.64,3.5,6.18,1.19,28.75,79.31,10/01/2024,143,6,4,0.83
https://amazon.com/dp/B09V45JCBM,B09V45JCBM,"SUPER HONEY North Carolina Honey with Turmeric, Black Pepper and Ashwagandha, Ayurveda Inspired 100% Pure Raw Honey, Unfiltered and Naturally Delicious - 12oz. Glass Jar",SUPER HONEY AYURVEDA INSPIRED,FBM,49641,24.9,163,4058.7,1016,4.4,Turmeric Zone,1,2059,Large Standard-Size,3.11,4.33,8.11,1.22,N/A,N/A,05/01/2023,31,7,9,0.16
https://amazon.com/dp/B08BFJ36VD,B08BFJ36VD,"SUPER HONEY Eucalyptus Raw & Unfiltered Premium Honey, Turmeric Honey with Ginger and Black Pepper, Honey Jar, Made with Organic Indian Honey - 12oz Glass Jar, Ayurveda Inspired Honey",SUPER HONEY AYURVEDA INSPIRED,FBA,60814,24.9,163,4058.7,1016,4.4,Turmeric Zone,1,2059,Large Standard-Size,2.68,2.99,3.9,1.23,15.73,43.4,05/01/2023,53,9,9,0.16
https://amazon.com/dp/B0D9KZ4971,B0D9KZ4971,"Wild Lavender Organic Raw Honey from Wild Lavender Flowers, Artisanal Fruity and Harmonious Sweet Honey from Sardinia, Italy - (250gr) 8.8 oz",WellEatable,FBA,35847,19.87,149,2960.63,115,4.7,WellEatable,1,0,Large Standard-Size,4.21,4.41,4.53,1.15,42.34,116.81,10/01/2024,25,8,8,1.3
https://amazon.com/dp/B004P0IOOK,B004P0IOOK,"Really Raw Honey, 16 oz",Really Raw,Amazon,31720,19.19,212,4068.28,777,4.5,Amazon,12,1829,Large Standard-Size,3.46,3.7,6.73,1.61,N/A,N/A,09/01/2024,204,5,0,0.27
https://amazon.com/dp/B08P8Z4X4S,B08P8Z4X4S,"Meliponini - Stingless Bee Honey, Antioxidant-Rich Raw Honey, A Powerful Alternative to Manuka Honey, Tasty Sweet and Sour Pure Honey with Many Health Benefits, 500 ml",MELIPONINI HONEY,FBA,37944,85,100,8500,226,4.1,AcePax,1,1426,Large Standard-Size,2.87,3.19,8.19,1.57,37.79,104.24,02/01/2024,60,8,3,0.44
https://amazon.com/dp/B00F3EOP86,B00F3EOP86,"Breitsamer, Golden Selection Honey Jar, 17.6 oz",Breitsamer,FBM,51707,11.91,107,1274.37,471,4.6,Nitsches Meats and Deli,8,1251,Large Standard-Size,3.27,4.09,6.1,1.7,N/A,N/A,02/01/2024,133,3,2,0.23
https://amazon.com/dp/B07HJDBK2W,B07HJDBK2W,"Raw Honey, 2.2 lb. White Honey, Raw Unfiltered Honey, Pure Honey, Natural Honey Raw Unfiltered, White Raw Honey from the Canadian Prairies. Kosher. 2.2 pounds. By PuroRaw.",Fladora,FBA,32424,24.99,156,3898.44,830,4.4,SportingDoc,1,1713,Large Standard-Size,3.39,3.46,5.79,2.31,34.19,94.32,05/01/2023,73,9,0,0.19
https://amazon.com/dp/B007FX5MC6,B007FX5MC6,"Organic Wilelaiki (Hawaiian Christmas Berry) Raw Honey, Single Floral Variety by Big Island Bees (9 oz Glass Jar)",Big Island Bees,FBA,39332,16.99,129,2191.71,614,4.5,Honolulu Outlet,5,2838,Large Standard-Size,3.7,3.86,5.75,0.93,41.35,114.06,02/01/2024,252,5,7,0.21
https://amazon.com/dp/B07NSJG6LK,B07NSJG6LK,"Meliponini - Stingless Bee Honey, Antioxidant-Rich Raw Honey, A Powerful Alternative to Manuka Honey, Tasty Sweet and Sour Pure Honey with Many Health Benefits, 250 ml",MELIPONINI HONEY,FBA,42853,48,95,4560,226,4.1,AcePax,1,1419,Large Standard-Size,2.01,2.83,6.57,0.79,18.82,51.91,02/01/2024,69,7,3,0.43
https://amazon.com/dp/B09NT3FHCY,B09NT3FHCY,"Stingless Bee Honey, Sweet and Sour Meliponini. Contains Low Glycemic Trehalulose, No Sucrose, 2.35 Fl Oz (100 grams)",Natharvest,FBA,33496,22.99,122,2804.78,122,4.2,Natharvest,1,0,Large Standard-Size,2.6,7.01,7.48,0.82,68.64,189.35,09/01/2024,34,9,3,1
https://amazon.com/dp/B081QXNZC5,B081QXNZC5,"Kiva Raw Manuka Honey Certified UMF 10+, MGO 263+ 100% Pure New Zealand Honey - Non-GMO, Traceable, Non-Glyphosate (8.8 oz)",Kiva,FBA,43025,24.99,152,3798.48,660,4.6,Kiva,1,577,Large Standard-Size,2.4,2.4,3.27,0.62,9.48,26.16,01/01/2023,59,8,0,0.23
https://amazon.com/dp/B001KUOHNU,B001KUOHNU,Wee Bee Honey Raw Unheatd Unfltrd,Wee Bee Honey,FBA,188871,99.95,34,3398.3,84,3.6,Sebago Distribution,6,196,Large Standard-Size,5.47,9.25,12.24,18.7,311.81,860.16,09/01/2023,192,2,0,0.4
https://amazon.com/dp/B08KW4LXTC,B08KW4LXTC,"Sue Bee Infusions Vanilla Flavored Honey, 16 Ounce Sue Bee Vanilla Infused Honey For Coffee and Pancakes, Salads, USA Honey",Sue Bee,FBA,22979,13.49,308,4154.92,432,4.3,Sioux Honey Co-op,1,4829,Large Standard-Size,1.69,2.95,6.18,1.08,15.51,42.79,12/01/2023,49,8,4,0.71
https://amazon.com/dp/B017WCKAMG,B017WCKAMG,Local Hive Northeast Raw Unfiltered Honey 16oz. 100% US honey sourced from American bees and beekeepers.,Local Hive Honey,FBA,26480,11.5,280,3220,555,4.6,Local Hive,2,0,Large Standard-Size,1.69,2.83,6.1,1.06,14.69,40.52,09/01/2024,107,9,2,0.51
https://amazon.com/dp/B0BG6NCNV1,B0BG6NCNV1,Local Hive Northeast Raw Unfiltered Honey 32oz. 100% US honey sourced from American bees and beekeepers.,Local Hive Honey,FBA,33411,21.99,280,6157.2,555,4.6,Local Hive,1,0,Large Standard-Size,2.05,3.62,7.13,2.05,26.6,73.39,09/01/2024,25,9,2,0.51
https://amazon.com/dp/B082DVGWXP,B082DVGWXP,Greek Honey from Ikaria in Glass Jar 920 grams,Meli Ikarias,FBA,67838,85.99,43,3697.57,96,4.7,Health and More,1,373,Large Standard-Size,5,5,6,2.5,75.52,208.33,09/01/2023,59,3,0,0.45
https://amazon.com/dp/B07L4G2PBJ,B07L4G2PBJ,"Meluka Australia Premium Raw Honey, 100% Pure, Unpasteurized, and Unfiltered Australian Honey",Meluka Honey,FBA,23229,11,304,3344,4181,4.5,Meluka Honey - Australian Organic Honey,1,5027,Large Standard-Size,3.03,3.35,3.98,0.73,20.34,56.11,12/01/2022,67,6,7,0.07
https://amazon.com/dp/B0CDQRF2WL,B0CDQRF2WL,"Manuka Honey UMF 10+ (MGO 261+) Pure New Zealand Honey, 1.1 lb (500g)",API Health,FBA,93308,32.99,56,1847.44,43,3.9,"K.S. Choi, Corporation",1,0,Large Standard-Size,2.56,2.64,4.41,1.28,15.01,41.4,04/01/2024,15,6,4,1.3
https://amazon.com/dp/B01N2HGJLM,B01N2HGJLM,Manuka Honey 500g UMF 20+ (MGO 826+) Pure New Zealand Honey 1.1 lb,API Health,FBA,92534,79.99,56,4479.44,43,3.9,"K.S. Choi, Corporation",2,0,Large Standard-Size,2.6,2.91,4.49,1,17.11,47.19,04/01/2024,95,7,4,1.3
https://amazon.com/dp/B007PU3BCW,B007PU3BCW,Dutchman's Gold Raw Honey 1.1 lbs - Unfiltered - Non-pasteurized,Dutchman's Gold,FBA,49539,17.99,88,1583.12,857,4.3,Bee Buzz,4,0,Large Standard-Size,3.78,3.98,5.63,1.68,42.64,117.64,09/01/2024,151,6,3,0.1
https://amazon.com/dp/B007PU3BTA,B007PU3BTA,Dutchman's Gold Raw Honey - 1 kg - Unfiltered - Non-pasteurized - Kosher,Dutchman's Gold,FBM,49539,21.51,88,1892.88,858,4.3,Garden of Health USA,4,0,Large Standard-Size,4.37,6.97,8.9,3.2,N/A,N/A,09/01/2024,151,5,3,0.1
https://amazon.com/dp/B007PU3C5S,B007PU3C5S,Dutchman's Gold Raw Honey 6.6 lbs - Unfiltered - Non-pasteurized - Kosher,Dutchman's Gold,FBA,49539,54.99,88,4839.12,857,4.3,Bee Buzz,1,0,Large Standard-Size,5.2,7.01,7.01,6.72,128.5,354.47,09/01/2024,151,7,3,0.1
https://amazon.com/dp/B071DZZJHS,B071DZZJHS,Manuka UMF 15+ (MGO 512+) 100% Pure New Zealand Honey 1.1 lb (500g),API Health,FBA,92534,43.9,55,2414.5,43,3.9,"K.S. Choi, Corporation",2,0,Large Standard-Size,2.6,2.6,4.41,1.17,15.01,41.41,04/01/2024,90,6,4,1.28
https://amazon.com/dp/B0CY9HJVJK,B0CY9HJVJK,"Nature’s Gold Raw Manuka Honey with Australian Native Bee Propolis, MGO 829+ | 8.8oz (250g), 100% Pure Genuine Traceable Hive to Home",Nature's Gold,FBA,73494,48.9,67,3276.3,55,4.7,Nature's Gold USA,1,0,Large Standard-Size,3.35,4.09,7.32,0.63,50.52,139.36,10/01/2024,6,7,0,1.21
https://amazon.com/dp/B0CKH73ZSX,B0CKH73ZSX,"Bee Harmony Lavender Infused Honey, 12 OZ Glass Jar",Bee Harmony,FBA,34455,15.95,156,2488.2,71,4.5,Barkman Honey,1,0,Large Standard-Size,5.12,5.16,7.44,1.61,98.96,273,10/01/2024,13,6,5,2.2
https://amazon.com/dp/B0CL8LBYN2,B0CL8LBYN2,"Manuka Health Holiday Gift Set, Certified Raw Manuka Honey from New Zealand, Includes UMF 20+/MGO 850+ 8.8oz Jar and UMF 13+/MGO 400+ 8.8 oz Jar with Wood Spoon",Manuka Health,FBA,101314,159.99,22,3519.78,11,4.3,Manuka Health,1,237,Large Standard-Size,3.94,9.09,9.13,2.74,164.65,454.22,12/01/2023,12,9,0,1.96
https://amazon.com/dp/B01LYC1PDV,B01LYC1PDV,Goshen Amish Country Honey Extremely Raw Buckwheat Honey 100% Natural Honey Unfiltered | 454 G,Goshen Honey,FBA,37765,18.99,181,3437.19,979,4.3,Goshen Honey DBA Amish Honey,3,1813,Large Standard-Size,3.82,3.86,6.26,1.23,46.47,128.2,06/01/2023,97,6,0,0.19
https://amazon.com/dp/B085F41SX9,B085F41SX9,1 lb. 100% Raw & Unfiltered Gallberry Honey - USA Made by Pure Southern Honey,Pure Southern Honey,FBA,21041,13.99,245,3427.55,128,4.6,"Pure Southern Honey, LLC.",1,1971,Large Standard-Size,3.03,4.13,6.14,1.54,38.68,106.72,10/01/2024,56,5,0,1.91
https://amazon.com/dp/B01G2YLSPI,B01G2YLSPI,"Honest Raw Honey, 22oz",Zestiva,FBM,26924,12.21,280,3418.8,1658,4.6,Desert Creek,4,0,Large Standard-Size,2.87,2.95,5.08,1.52,N/A,N/A,05/01/2024,101,1,0,0.17
https://amazon.com/dp/B00IGJQ2BI,B00IGJQ2BI,"Local Hive Southern California Raw & Unfiltered Honey, 16oz",Local Hive Honey,Amazon,25589,10.53,325,3422.25,8071,4.7,Amazon,5,0,Large Standard-Size,1.73,2.91,6.06,1.04,N/A,N/A,10/01/2024,128,9,0,0.04
https://amazon.com/dp/B0CY9HSQDW,B0CY9HSQDW,"Nature’s Gold Raw Manuka Honey with Australian Native Bee Propolis, MGO 514+ | 8.8oz (250g), 100% Pure Genuine Traceable Hive to Home",Nature's Gold,FBA,72934,34.9,86,3001.4,48,4.9,Nature's Gold USA,1,0,Large Standard-Size,3.19,4.49,5.83,0.63,41.99,115.83,10/01/2024,6,7,0,1.79
https://amazon.com/dp/B00NVMIQE6,B00NVMIQE6,"YS Organic Bee Farms Certified Organic Raw Honey 100% Unprocessed, Unpasteurized - Kosher 32oz 2 Lbs",YS Royal Jelly/Honey Bee,FBM,92290,37.41,87,3254.67,1163,4.5,Online Shop 24/7,6,2883,Large Standard-Size,4.69,5.12,10,2.82,N/A,N/A,12/01/2023,121,6,0,0.07
https://amazon.com/dp/B0DGZGKZD3,B0DGZGKZD3,Turkish Honey with Ginseng and Tribulus (Sachet),PowerPak,FBA,53607,39.99,81,3239.19,N/A,N/A,SSA Supplements,1,0,Large Standard-Size,1.46,5.16,6.1,0.44,23.14,63.83,10/01/2024,1,3,0,N/A
https://amazon.com/dp/B0C7CV1Y1Z,B0C7CV1Y1Z,"Mountain Ridge Honey, Naturally Healthy 100% Pure Raw Honey, 22 Ounces",MOUNTAIN RIDGE,FBA,40350,14.99,178,2668.22,896,4.2,Golding Brands,1,3687,Large Standard-Size,3.11,4.61,5.87,1.48,42.37,116.89,11/01/2023,17,8,6,0.2
https://amazon.com/dp/B00MJ49XNK,B00MJ49XNK,Local Hive Clover Raw Unfiltered Honey 16oz. 100% US honey sourced from American bees and beekeepers.,Local Hive Honey,FBA,13845,7.48,378,2827.44,649,4.6,Local Hive,3,0,Large Standard-Size,1.69,2.87,6.02,1.06,14.7,40.55,09/01/2024,122,9,2,0.58
https://amazon.com/dp/B0BG6PXZBW,B0BG6PXZBW,Local Hive Clover Raw Unfiltered Honey 32oz. 100% US honey sourced from American bees and beekeepers.,Local Hive Honey,FBA,22050,21.99,378,8312.22,649,4.6,Local Hive,2,0,Large Standard-Size,2.17,3.54,7.17,2.07,27.73,76.5,09/01/2024,25,9,2,0.58
https://amazon.com/dp/B01MRLMOIB,B01MRLMOIB,"Mountain Ridge Honey, Naturally Healthy 100% Pure Raw Organic Honey, 22 Ounces",MOUNTAIN RIDGE,FBA,39667,18.99,176,3342.24,895,4.2,Golding Brands,1,3691,Large Standard-Size,2.8,2.83,5.16,1.5,20.59,56.79,11/01/2023,95,8,6,0.2
https://amazon.com/dp/B081QRBCCV,B081QRBCCV,"Mellona 100% Raw Honey, Natural Creamy Golden Honey, Unprocessed, Unheated & Unfiltered, (1KG)",Mellona,FBM,58823,34.99,88,3079.12,610,4.7,Mellona Cyprus,1,0,Large Standard-Size,4.69,4.76,6.65,3,N/A,N/A,09/01/2024,47,9,1,0.14
https://amazon.com/dp/B01MYNZWR6,B01MYNZWR6,"Mountain Ridge Honey, Naturally Healthy 100% Pure Raw Honey, 32 Ounces",MOUNTAIN RIDGE,FBA,41500,16.98,180,3056.4,895,4.2,Golding Brands,1,3696,Large Standard-Size,2.87,2.95,6.26,2.14,26.68,73.61,11/01/2023,95,9,6,0.2
https://amazon.com/dp/B0B3KZG3S2,B0B3KZG3S2,"Nate's Whipped Honey, 100% Pure & Spreadable Honey, 16 Ounces",Nature Nate's,Amazon,30949,14.5,245,3552.5,217,4.2,Amazon,2,3005,Large Standard-Size,1.77,2.68,6.18,1.08,N/A,N/A,01/01/2024,29,8,5,1.13
https://amazon.com/dp/B0B3KT5XSG,B0B3KT5XSG,"Nate's Cinnamon Whipped Honey, Spreadable Honey, 16 Ounces",Nature Nate's,Amazon,30949,9.49,245,2325.05,217,4.2,Amazon,1,3005,Large Standard-Size,2.05,2.95,6.38,1.08,N/A,N/A,01/01/2024,29,6,5,1.13
https://amazon.com/dp/B00JGD3YUU,B00JGD3YUU,Crockett Honey Raw and Unfiltered Arizona Desert Wildflower Honey,Crockett Honey Co.,FBA,57695,29.99,117,3508.83,1334,4.6,Dauerhaft Distributors,5,0,Large Standard-Size,3.39,3.46,8.03,3.11,47.42,130.82,04/01/2024,127,4,0,0.09
https://amazon.com/dp/B08DRTG47K,B08DRTG47K,"The New Zealand Natural Pet Food Co Woof Dog Treats - Manuka Honey, Dog Treats Small & Large Dog, Natural, Topper or Dog Treat, 8.8oz",The New Zealand Natural Pet Food Co.,FBA,103081,29.99,97,2909.03,17,4.7,The New Zealand Natural Pet Food Co.,1,242,Large Standard-Size,2.28,2.36,3.31,0.6,8.97,24.74,08/01/2024,50,7,0,5.69
https://amazon.com/dp/B08LGSCVBT,B08LGSCVBT,"BIOSOTA Organic Manuka Honey MGO 1200+ - Medical Grade Manuka Honey from Australia NPA/ULF 25+, 100% Raw Unheated Pure Honey, 8.8oz",BIOSOTA,FBA,202284,139,20,2780,27,3.9,BIOSOTA Organics,1,181,Large Standard-Size,3.94,4.57,5.75,0.86,52.13,143.8,07/01/2023,48,9,0,0.78
https://amazon.com/dp/B07XCBYQPW,B07XCBYQPW,Mount Somers Premium Manuka Honey MGO 514+ / UMF 15+ 100% Pure New Zealand Manuka Honey - Genuine Natural Superfood - UMF Certified & Traceable 8.8oz Jar,Mount Somers,FBA,41380,35.99,81,2915.19,309,4.4,MIDLANDS APIARIES,1,1080,Large Standard-Size,2.32,2.32,3.23,0.62,8.77,24.19,01/01/2024,59,7,4,0.26
https://amazon.com/dp/B07XCB8FNW,B07XCB8FNW,Mount Somers Premium Manuka Honey MGO 263+ / UMF 10+ - 100% Pure Non GMO New Zealand Manuka Honey - Genuine Natural Superfood - UMF Certified & Traceable - 8.8oz,Mount Somers,FBA,41380,21.59,81,1748.79,309,4.4,MIDLANDS APIARIES,1,1080,Large Standard-Size,2.36,2.44,3.54,0.66,10.29,28.38,01/01/2024,62,7,4,0.26
https://amazon.com/dp/B0CKTSMDBX,B0CKTSMDBX,Local Hive Colorado Raw Unfiltered Honey 32oz. 100% US honey sourced from American bees and beekeepers.,Local Hive Honey,FBA,64177,21.99,127,2792.73,149,4.6,Local Hive,1,0,Large Standard-Size,2.09,3.66,7.09,2.13,27.26,75.2,09/01/2024,13,9,2,0.86
https://amazon.com/dp/B07X8M12S2,B07X8M12S2,"Mount Somers 100% Pure Premium Raw Manuka Honey - UMF 5+ / MGO 83+ 17.6oz (500g) Jar, Non GMO New Zealand Manuka Honey, Genuine Natural Superfood, Great Taste, UMF Certified",Mount Somers,FBA,59219,26.99,80,2159.2,309,4.4,MIDLANDS APIARIES,1,1079,Large Standard-Size,2.52,2.6,4.49,1.19,14.79,40.81,01/01/2024,35,7,4,0.26
https://amazon.com/dp/B09XWTCKV1,B09XWTCKV1,CHERIS DESERT HARVEST Mesquite Honey (Mesquite Honey 9oz) 9 Ounces,CHERIS DESERT HARVEST,FBA,24539,13.49,294,3966.06,644,4.2,DesertUSA,1,1240,Large Standard-Size,2.83,2.95,4.33,0.95,18.2,50.21,12/01/2022,66,6,5,0.46
https://amazon.com/dp/B07FYGLTNV,B07FYGLTNV,"CHERIS DESERT HARVEST Mesquite Honey, 5.4 OZ",CHERIS DESERT HARVEST,FBA,22179,13.99,294,4113.06,644,4.2,DesertUSA,1,1240,Large Standard-Size,3.39,5.04,5.98,0.59,51.41,141.81,12/01/2022,64,3,5,0.46
https://amazon.com/dp/B000N56UII,B000N56UII,"CHERIS DESERT HARVEST Prickly Pear Cactus Honey, 5.4 OZ",CHERIS DESERT HARVEST,FBA,29104,13.74,294,4039.56,644,4.2,Etrade Group LLC,6,1240,Large Standard-Size,2.09,2.13,2.72,0.57,6.1,16.82,12/01/2022,167,8,5,0.46
https://amazon.com/dp/B0D9L1J33G,B0D9L1J33G,"Blackberry Organic Raw Honey from Wild Blackberry Flowers, Artisanal Complex and Fruity Honey from Sardinia, Italy - (250gr) 8.8 oz",WellEatable,FBA,42557,19.87,139,2761.93,115,4.7,WellEatable,1,0,Large Standard-Size,4.25,4.33,4.41,1.1,40.86,112.72,10/01/2024,1,8,8,1.2
https://amazon.com/dp/B0D9L13YWW,B0D9L13YWW,"Orange Blossom Organic Raw Honey from Orange Tree Flowers, Sweet and Aromatic Honey from Sardinia, Italy - (250gr) 8.8 oz",WellEatable,FBA,42557,19.87,139,2761.93,115,4.7,WellEatable,1,0,Large Standard-Size,4.29,4.41,6.02,1.08,57.34,158.18,10/01/2024,1,8,8,1.2
https://amazon.com/dp/B000OMJWXU,B000OMJWXU,Wee Bee Naturally Raw Honey -- 1 lb Each,Wee Bee Honey,FBA,29463,13.97,200,2794,635,4.4,The Bena Group,5,2399,Large Standard-Size,2.64,2.76,4.88,1.57,17.9,49.39,03/01/2023,245,6,0,0.31
https://amazon.com/dp/B0BDZQHCC2,B0BDZQHCC2,Mount Somers Premium Manuka Honey MGO 514+ / UMF 15+ 100% Pure New Zealand Manuka Honey - Genuine Natural Superfood - UMF Certified & Traceable 1.1lb Jar,Mount Somers,FBA,58523,47.99,78,3743.22,310,4.4,MIDLANDS APIARIES,1,1079,Large Standard-Size,2.6,2.6,4.49,1.83,15.28,42.16,01/01/2024,23,6,4,0.25
https://amazon.com/dp/B073V1QRPN,B073V1QRPN,"Great Lakes Raw Premium Honey, 24 Ounce",Great Lakes,Amazon,76712,12.35,357,4408.95,76,4.3,Amazon,1,2748,Large Standard-Size,3.46,3.62,4.76,1.55,N/A,N/A,08/01/2024,87,2,0,4.7
https://amazon.com/dp/B010AIER0K,B010AIER0K,"Nature's Hollow Sugar Free Honey Substitute: Gluten Free, Vegan, and Keto Honey - Zero Sugar Honey Xylitol Sweetener - Great for Diabetics and Low-Carb - Enjoy Natural Sweetness - 30 Cals Per Serving",Nature's Hollow,FBA,29729,9.99,273,2727.27,1556,4,Nature’s Hollow,3,3678,Large Standard-Size,4.25,4.61,5.39,0.9,53.17,146.67,02/01/2023,112,6,3,0.18
https://amazon.com/dp/B01AB4QHL0,B01AB4QHL0,"Duchess Honey Buns 18 Count, 3 oz. each",Duchess,FBM,50458,21.98,120,2637.6,1152,4.4,Central CMF,7,0,Large Standard-Size,4,8.1,13,3.8,N/A,N/A,08/01/2024,106,1,0,0.1
https://amazon.com/dp/B09FC7NNR1,B09FC7NNR1,Savannah Bee Company Honey Sample Set - Artisanal Honey,Savannah Bee Company,FBA,42676,21.5,124,2666,139,4.6,BIGFLY,2,1900,Large Standard-Size,2.44,4.57,8.86,1.32,49.74,137.22,12/01/2023,38,7,5,0.89
https://amazon.com/dp/B07PSBDMSK,B07PSBDMSK,"Premium Tualang Black Honey 13oz (TA 14+, Pollen Count 4.8M+, Pollen Variety 150+) Intense Choice for Men Preservation, Wild-ripening on 250ft Treetop, Raw, Unpasteurised, Unfiltered",Health Harvest,FBA,168185,138.8,19,2637.2,41,3.5,Health Harvest - Tualang Honey Specialty,2,471,Large Standard-Size,4.09,4.37,5.87,1.7,52.82,145.72,05/01/2023,78,9,0,0.46
https://amazon.com/dp/B0864PPKJT,B0864PPKJT,"Sabatino Tartufi Truffle Honey - Clover Honey Infused With Truffles, Sweet & Savory, Truffle Honey, 12 oz",Sabatino Tartufi,Amazon,33402,17.41,158,2750.78,374,4,Amazon,1,2873,Large Standard-Size,2.48,4.76,7.24,0.88,N/A,N/A,07/01/2024,55,6,0,0.42
https://amazon.com/dp/B0CKKD7LRH,B0CKKD7LRH,"Cosana Manuka Honey 850 MGO + 250g – 100% Pure - Bottled, sealed, and certified in New Zealand",Cosana,FBA,57950,49.9,50,2495,24,4.3,Cosana,1,0,Large Standard-Size,2.28,2.36,3.23,0.6,8.75,24.14,10/01/2024,9,7,0,2.09
https://amazon.com/dp/B00IIK6N9Q,B00IIK6N9Q,L'Abeille Occitane Lavender Honey (8.8 ounce),L'Abeille Occitane,FBA,38660,24.3,115,2794.5,443,4.4,Amazing Pride,10,2031,Large Standard-Size,2.91,3.19,6.02,0.84,28.14,77.62,03/01/2024,173,2,0,0.26
https://amazon.com/dp/B0D3Y3ZP2P,B0D3Y3ZP2P,M-Plus Turkish Honey with Ginseng and Tribulus - 240g,PowerPak,FBM,52312,47.5,54,2565,14,4,jerdali.store,1,0,Large Standard-Size,3.43,3.54,4.09,0.9,N/A,N/A,06/01/2024,5,1,0,3.86
https://amazon.com/dp/B01N76J3VG,B01N76J3VG,"Breitsamer Acacia Honey Sticks, 0.28 Ounce, 80 Count",Breitsamer,FBA,68622,31.87,77,2453.99,42,4.5,Hub Of Essentials,21,0,Large Standard-Size,4.84,5.08,5.31,1.63,65.73,181.33,08/01/2024,95,1,0,1.83
